fold,model,name,iou,abs_err_cd_mean,abs_err_lwr_3sigma,abs_err_ler_mean_3sigma
0,segformer,160,0.9885749594114365,0.067723254,0.34826168,0.2307428
0,segformer,161,0.9881341698355104,0.02734375,0.34047838,0.18249494
0,segformer,167,0.9879716111581449,0.0078125,0.26583328,0.1932475
0,segformer,170,0.9861565774205607,0.01130869,0.32162758,0.20887105
0,segformer,173,0.9874519967752995,0.10260465,0.11725114,0.064660459
0,segformer,179,0.9891151128154245,0.011328125,0.23635729,0.17540019
0,segformer,183,0.9801986613355664,0.62101077,0.21389003,0.088072349
0,segformer,187,0.9877440709356,0.055908203,0.35501656,0.18333338
0,segformer,191,0.980888798894075,0.11251641,0.16443368,0.027371184
0,segformer,193,0.987729491771187,0.020833333,0.29090862,0.17783718
0,segformer,194,0.9874956033615526,0.037946429,0.30782123,0.19235942
0,segformer,198,0.9865097794336016,0.024414062,0.30211969,0.20322739
0,segformer,408,0.987277775932885,0.02939804,0.33327808,0.26949206
0,segformer,411,0.9854749996711788,0.13271998,0.058603485,0.047951453
0,segformer,412,0.9860146163993522,0.066587985,0.20649902,0.11177583
0,segformer,413,0.9874165957628521,0.054666452,0.31422198,0.16708524
0,segformer,424,0.9885150465193481,0.026505679,0.12104128,0.018506772
0,segformer,425,0.9850315008698336,0.069641701,0.31547343,0.18343149
0,segformer,435,0.987299715984454,0.011160714,0.27642594,0.21210544
0,segformer,442,0.9865266543209891,0.086729503,0.38612214,0.1617751
0,segformer,446,0.9873752469719972,0.11681643,0.29442416,0.23145307
0,segformer,455,0.9886510544640943,0.013671875,0.3686028,0.23184185
0,segformer,466,0.9854205887376076,0.079124306,0.78668643,0.55122842
0,segformer,473,0.9853459048042472,0.07890625,0.43648619,0.30393542
0,segformer,475,0.9877594312564675,0.0390625,0.25603392,0.17413841
0,segformer,479,0.9874712951991917,0.015625,0.27791227,0.19423073
0,segformer,482,0.9875151065298395,0.016796875,0.23535757,0.18392028
0,segformer,489,0.9856246677288829,0.26948769,1.0001514,0.49887985
0,segformer,493,0.9876144276031634,0.109375,0.23199549,0.20392914
0,segformer,513,0.9882445428956717,0.067801339,0.20433627,0.13868339
0,segformer,517,0.9862434659141414,0.11951589,0.028327575,0.019217922
0,segformer,531,0.988648899990893,0.018609951,0.29442938,0.23875677
0,segformer,532,0.9877265329584957,0.10009766,0.33241357,0.20036342
0,segformer,536,0.9834925841403029,0.21058512,1.091138,0.57713543
0,segformer,543,0.9881334188570235,0.08203125,0.28168845,0.1878207
0,segformer,544,0.9829713983044339,0.12305685,0.33651636,0.18924076
0,segformer,545,0.9848626217671683,0.036675347,0.26967487,0.1886336
0,segformer,548,0.9880152066690729,0.033020211,0.29562032,0.1932271
0,segformer,554,0.9883990391401806,0.0050223214,0.35585603,0.21081512
0,segformer,566,0.9877850871977044,0.061848958,0.35421011,0.2696547
0,segformer,571,0.9862257827175315,0.02841108,0.087885872,0.024818191
0,segformer,585,0.9884729566738699,0.10986328,0.36058145,0.23773029
0,segformer,605,0.9823169129941086,0.087283087,0.10100061,0.025541703
0,segformer,607,0.9843931846742561,0.084161932,0.30607452,0.21438055
0,segformer,608,0.9887427347806738,0.034912109,0.34626502,0.24606596
0,segformer,609,0.988124533928982,0.01015625,0.32728578,0.23059222
0,segformer,614,0.9853352904394076,0.16565116,0.15970471,0.037615911
0,segformer,625,0.9884460065799914,0.003515625,0.20251964,0.21006296
0,segformer,626,0.9881542894924081,0.029296875,0.28191817,0.21387137
0,segformer,630,0.9879105777944548,0.073478431,0.48275923,0.2892662
0,segformer,633,0.9851216193389299,0.11180434,0.14350298,0.14404002
0,segformer,634,0.9882878457603103,0.012369792,0.33407298,0.22067593
0,segformer,637,0.9841021708343322,0.2466242,0.36494467,0.13099348
0,segformer,640,0.9878973739330659,0.040527344,0.31280297,0.23249883
0,segformer,646,0.9880935489961832,0.00048828125,0.33402328,0.18940768
0,segformer,649,0.9865994104941102,0.036458333,0.44859717,0.30683401
0,segformer,651,0.9882468527067094,0.0087890625,0.34657405,0.31174858
0,segformer,656,0.9882265918747167,0.026953125,0.32529633,0.22901229
0,segformer,657,0.987352538058038,0.059570312,0.31058897,0.22046026
0,segformer,659,0.9887375857470064,0.01953125,0.30093364,0.15916595
0,segformer,665,0.9886924783503195,0.028320312,0.34820517,0.24368439
0,segformer,666,0.9852971821517224,0.0053710938,0.14563858,0.042548941
0,segformer,674,0.9897931450996604,0.11720292,1.2305921,0.53613948
0,segformer,676,0.9743027304139783,0.44668363,0.42983106,0.12134205
0,segformer,679,0.9872583479777689,0.024414062,0.37017568,0.25448406
0,segformer,687,0.986261939027564,0.068701068,0.4514199,0.26037442
0,segformer,690,0.9818452343727956,0.27147655,0.99045059,0.57032739
0,segformer,693,0.9893310082427161,0.16699219,0.19726978,0.12709784
0,segformer,694,0.9872123377470771,0.034765625,0.27182848,0.20894995
0,segformer,695,0.9886301417725928,0.01953125,0.2760312,0.20056984
0,segformer,708,0.9867149919370705,0.044904668,0.31444697,0.10494232
0,segformer,709,0.9876137717268002,0.066894531,0.2574798,0.23560967
0,segformer,717,0.9839971286411892,0.1640625,0.46805634,0.25888108
0,segformer,720,0.9880036085136106,0.05625,0.30703668,0.16948654
0,segformer,723,0.9835002064712565,0.13087774,0.2624599,0.18499435
0,segformer,728,0.9881145062872257,0.043212891,0.25485373,0.17878378
0,segformer,731,0.987415263322018,0.040690104,0.35098875,0.2497724
0,segformer,735,0.9883398526835252,0.019921875,0.34659845,0.24814319
0,segformer,741,0.986555241966167,0.051025391,0.2241165,0.12536508
0,segformer,742,0.9875380260503558,0.0029592886,0.26759994,0.12740895
0,segformer,746,0.988478205454001,0.05078125,0.15700134,0.18132307
0,segformer,754,0.9876005767164433,0.10703125,0.32612549,0.22649656
0,segformer,763,0.9856197694219606,0.028419546,0.23195312,0.14099222
0,segformer,764,0.9875694444433014,0.076660156,0.33142819,0.22239635
0,segformer,769,0.9768495425651664,0.08641168,0.044594402,0.037866452
0,segformer,770,0.9886641007921387,0.011962891,0.2790643,0.18506783
0,segformer,776,0.9861411240229142,0.024159633,0.27342643,0.16577717
0,segformer,777,0.9879556758379665,0.029296875,0.27826397,0.18501984
0,segformer,783,0.9875401739842343,0.047701159,0.52236114,0.31130241
0,segformer,785,0.9879030424280597,0.084960938,0.41432576,0.26987801
0,segformer,787,0.9877820127980883,0.047647561,0.38045749,0.21709179
0,segformer,819,0.987958919768935,0.13125,0.19093117,0.12073387
0,segformer,823,0.8579625604284828,,,
1,unet,10,0.9795926430780408,1.334487,0.094159226,0.074117842
1,unet,15,0.9886344416999385,0.065221621,0.25913521,0.12191387
1,unet,17,0.9919742946881992,0.041291579,0.47847348,0.13914974
1,unet,21,0.9897641001945127,0.03125,0.31067536,0.19098197
1,unet,23,0.9901345726795677,0.010986328,0.26431751,0.15890923
1,unet,27,0.989841412761778,0.048549107,0.30531033,0.17554567
1,unet,30,0.9895437445734931,0.033691406,0.17432367,0.14912312
1,unet,32,0.9881729254629646,0.30474077,0.14392473,0.11072843
1,unet,43,0.9895469073124745,0.07109375,0.19066251,0.15512979
1,unet,45,0.9886518942650685,0.013020833,0.11184004,0.077554582
1,unet,48,0.9905965380157811,0.0061035156,0.12774748,0.074399113
1,unet,51,0.5594510647794724,,,
1,unet,57,0.9881713823760788,0.0036653801,0.096199621,0.035974174
1,unet,59,0.9960120931205713,0.1015625,0.15207925,0.071274173
1,unet,60,0.9973559569780542,0.06640625,0.4100262,0.22721533
1,unet,67,0.978217978059494,1.7150237,0.012018024,0.051252336
1,unet,69,0.9902937177898524,0.027018229,0.22793933,0.17812824
1,unet,70,0.8280691708648327,3.0044855,3.0853128,1.6962744
1,unet,76,0.963633089038717,5.5879274,1.4422382,1.3755902
1,unet,79,0.9875897642161823,0.024837342,0.085916287,0.062986668
1,unet,82,0.9896547386946422,0.026953125,0.2102299,0.13058152
1,unet,88,0.9936879650527047,0.055859375,0.22591779,0.19559584
1,unet,98,0.989181413081731,0.020019531,0.31131216,0.22164102
1,unet,101,0.9918852428907239,0.02734375,0.12645499,0.12680245
1,unet,116,0.9820402745785229,0.076297546,0.42730631,0.19501367
1,unet,121,0.9894059200611396,0.045247396,0.25956109,0.16609265
1,unet,124,0.9858578101997209,0.053782325,0.077329795,0.097404172
1,unet,136,0.9857948252570681,0.12733736,0.54947124,0.34881091
1,unet,140,0.9903943591884717,0.0034179688,0.19471177,0.13813375
1,unet,143,0.9902016140131447,0.0011160714,0.20453019,0.11649365
1,unet,150,0.9880948469404872,0.033267752,0.4823663,0.21954868
1,unet,152,0.9900980687265403,0.019006744,0.1591522,0.11689567
1,unet,154,0.9911183598957264,0.32003798,1.0396844,0.45143622
1,unet,157,0.9899438287530045,0.030517578,0.17792015,0.13464337
1,unet,162,0.9904972201403806,0.0390625,0.18151374,0.14283536
1,unet,168,0.7672973554066144,1.3943685,0.031638582,0.014999446
1,unet,171,0.9900972655081135,0.052734375,0.23558276,0.14487225
1,unet,177,0.9904413507282983,0.036865234,0.29636707,0.18384232
1,unet,185,0.987423435177422,0.060320451,0.40730733,0.16152812
1,unet,192,0.9882774340597816,0.12727675,0.03685789,0.032323312
1,unet,196,0.9850538582899713,0.085082955,0.26821075,0.13786417
1,unet,199,0.9894278710658928,0.026041667,0.25919451,0.19163435
1,unet,410,0.9893725873203696,0.037597656,0.34704391,0.21179262
1,unet,414,0.9905353023701453,0.0087489064,0.0090291651,0.02081371
1,unet,417,0.9886896294384591,0.088867188,0.25208089,0.15541464
1,unet,422,0.9897513394690275,0.013671875,0.19595648,0.14043817
1,unet,431,0.9898443177896666,0.02109375,0.19582708,0.13023546
1,unet,433,0.9897650118777772,0.0082820428,0.023241247,0.056448835
1,unet,436,0.9898088628124185,0.038085938,0.21716733,0.14592028
1,unet,437,0.9897014477921687,0.0091145833,0.25802681,0.1760368
1,unet,439,0.9903842847015274,0.0025111607,0.18280139,0.057397278
1,unet,441,0.9902887720472967,0.037597656,0.14629774,0.10121331
1,unet,452,0.9907592722805297,0.10115227,1.0440032,0.50702987
1,unet,460,0.9878535877545225,0.05409045,0.11474444,0.050865761
1,unet,468,0.9873801447597722,0.00010567671,0.34026231,0.19724648
1,unet,481,0.9902140672772249,0.0038378922,0.39017117,0.24014687
1,unet,486,0.9891028121427415,0.079367558,0.21635588,0.15111183
1,unet,490,0.9909083164889445,0.098468271,0.11366269,0.0603015
1,unet,494,0.9896580605214743,0.029017857,0.16438085,0.10607084
1,unet,495,0.9883140064972915,0.025747324,0.14038043,0.089941697
1,unet,496,0.9891025985413519,0.010056049,0.033759061,0.077940592
1,unet,497,0.9884176438314638,0.041186909,0.0068772225,0.0022117457
1,unet,514,0.989924823683562,0.026692708,0.22380357,0.13020402
1,unet,519,0.9875760151690478,0.12785735,0.28594601,0.11749363
1,unet,522,0.9900474397216034,0.042236328,0.17096082,0.13989972
1,unet,526,0.989407568236679,0.046875,0.22304189,0.1529341
1,unet,533,0.9895517533003844,0.0046463604,0.27931665,0.16301058
1,unet,537,0.9905555195895711,0.01171875,0.16677491,0.11877166
1,unet,541,0.9883494921641751,0.042518029,0.1599957,0.095688706
1,unet,542,0.9895278591965009,0.034423828,0.19768492,0.14213344
1,unet,546,0.9907635615315971,0.040690104,0.20087748,0.1908839
1,unet,555,0.9887030685640643,0.006640625,0.20344655,0.15521596
1,unet,559,0.9859292122315287,0.033471648,0.28283495,0.15432292
1,unet,563,0.9897273277700915,0.0140625,0.23911623,0.17494919
1,unet,570,0.9900170297715779,0.090820312,0.15651981,0.14073302
1,unet,575,0.982587113163634,0.29189607,0.037427243,0.010497752
1,unet,584,0.9905489923545511,0.0063476562,0.21271565,0.14193302
1,unet,589,0.9813515905792465,1.8556865,0.66596264,0.3298787
1,unet,591,0.9910925593599762,0.048837639,0.58815257,0.29044669
1,unet,592,0.9874250966722875,0.09655086,0.18410668,0.11113837
1,unet,627,0.9893101059085239,0.01894415,0.09911324,0.08592728
1,unet,635,0.9894381430684974,0.01015625,0.32276497,0.21593049
1,unet,642,0.9894743268813789,0.031982422,0.21550572,0.12944715
1,unet,643,0.9900870348839257,0.038574219,0.17821868,0.13773442
1,unet,644,0.990046105178261,0.0265625,0.22300874,0.16199702
1,unet,647,0.9899285250155879,0.039794922,0.19951742,0.13829989
1,unet,654,0.9887214636693527,0.05481017,0.47260764,0.23460481
1,unet,668,0.9906357669422453,0.028317732,0.092242066,0.010276697
1,unet,673,0.978934823320313,0.092643133,0.34284944,0.25478618
1,unet,678,0.9906462057574332,0.0068359375,0.12207458,0.097219492
1,unet,684,0.9870300883294252,0.034134318,0.35633805,0.19799471
1,unet,704,0.9875957848083067,0.036291121,0.10556729,0.048029928
1,unet,707,0.989466022360956,0.00234375,0.19146342,0.14027896
1,unet,711,0.9387044141627512,8.7111742,0.2704953,0.097225259
1,unet,719,0.990475899378922,0.010742188,0.20281279,0.1517283
1,unet,729,0.9901428884927275,0.012939453,0.14137047,0.11843779
1,unet,733,0.9902662974442625,0.01171875,0.24767197,0.14176386
1,unet,734,0.989810461178046,0.0061035156,0.20429342,0.13432075
1,unet,738,0.9897015943904837,0.043457031,0.25397183,0.16436905
1,unet,739,0.9901141260111476,0.026348827,0.24988867,0.14650732
1,unet,755,0.9885812029017174,0.044270833,0.16190537,0.11509534
1,unet,756,0.9883559691041235,0.0093315972,0.10350903,0.09094723
1,unet,758,0.9899065330498893,0.058268229,0.21826508,0.13968024
1,unet,760,0.9637479724305117,1.9410003,0.039078444,0.04278066
1,unet,762,0.9877712668210411,0.11677156,0.010742748,0.0051660303
1,unet,772,0.9902531597517817,0.016462054,0.17857896,0.094206155
1,unet,773,0.9905099516259921,0.067871094,0.10965479,0.11113994
1,unet,778,0.989149071872084,0.057198661,0.18668894,0.1551596
1,unet,789,0.9903246057824696,0.031005859,0.21445955,0.15961323
1,unet,791,0.9877169559406556,0.031224068,0.19206259,0.11333892
1,unet,796,0.9889947732917166,0.046875,0.21426171,0.15168073
1,unet,797,0.9866521721168188,0.017100103,0.0010453095,0.015547276
1,unet,798,0.9893874805888916,0.0171875,0.21786806,0.089581285
1,unet,801,0.9891457957126291,0.056152344,0.2120972,0.13214941
1,unet,803,0.9894834957741591,0.016796875,0.26068279,0.1517013
1,unet,805,0.9879049730273438,0.058305994,0.16654739,0.12966977
1,unet,809,0.9898301225685393,0.0234375,0.18076983,0.14591705
1,unet,815,0.9874571517595742,0.3924713,1.0345853,0.26588857
1,deeplabv3plus,10,0.9834045513259907,0.67652675,0.33386646,0.25210706
1,deeplabv3plus,15,0.9845377356889785,0.045899778,0.67134304,0.33817372
1,deeplabv3plus,17,0.9903135833248119,0.017189507,0.21537431,0.089773531
1,deeplabv3plus,21,0.9866008847779336,0.034179688,0.40563888,0.28723459
1,deeplabv3plus,23,0.9874764463880499,0.016357422,0.41902794,0.27009827
1,deeplabv3plus,27,0.9869657669942253,0.020368304,0.41495062,0.27394034
1,deeplabv3plus,30,0.9860939828368365,0.0085449219,0.36025251,0.25892834
1,deeplabv3plus,32,0.9869097121057109,0.040771484,0.35839713,0.24314946
1,deeplabv3plus,43,0.9868654697135518,0.00390625,0.30902419,0.21476587
1,deeplabv3plus,45,0.9858305093508383,0.0036892361,0.27069799,0.17469509
1,deeplabv3plus,48,0.9871033365558329,0.0073242188,0.30917244,0.20152286
1,deeplabv3plus,51,0.9721185316214558,0.59123138,0.026791123,0.039480686
1,deeplabv3plus,57,0.985569938986354,0.0084635417,0.34839799,0.22007386
1,deeplabv3plus,59,0.9942485562690804,0.12011719,0.34623926,0.23980736
1,deeplabv3plus,60,0.7751884928910914,37.411526,0.56899262,0.44428854
1,deeplabv3plus,67,0.9843691997660123,0.7854933,0.23691505,0.18614668
1,deeplabv3plus,69,0.986649824339015,0.080729167,0.31188681,0.24228825
1,deeplabv3plus,70,0.9870138746483671,0.0017123288,0.093169668,0.04839073
1,deeplabv3plus,76,0.984964539005695,0.19773601,0.69667372,0.28077694
1,deeplabv3plus,79,0.9835057145544258,0.12987411,0.43535217,0.13278777
1,deeplabv3plus,82,0.9859892353756247,0.091796875,0.39853972,0.2654671
1,deeplabv3plus,88,0.9913930102422568,0.15273438,0.41007227,0.30609153
1,deeplabv3plus,98,0.9862997699097323,0.025878906,0.40798333,0.29442126
1,deeplabv3plus,101,0.9888099401961761,0.03125,0.27461749,0.21567565
1,deeplabv3plus,116,0.9778904875251466,0.011883014,0.35048321,0.19973767
1,deeplabv3plus,121,0.9869137315683812,0.015299479,0.4028899,0.28299394
1,deeplabv3plus,124,0.9787135263115563,0.038369995,0.21974456,0.21472882
1,deeplabv3plus,136,0.982082714921094,0.042841954,0.16364193,0.0080762838
1,deeplabv3plus,140,0.9873658453854524,0.024658203,0.34678813,0.23195308
1,deeplabv3plus,143,0.9870606677293692,0.0041852679,0.40885908,0.23761623
1,deeplabv3plus,150,0.9832391240162872,0.0073703933,0.68675148,0.35009211
1,deeplabv3plus,152,0.9863643558080196,0.089209074,0.20757497,0.19276797
1,deeplabv3plus,154,0.9891941670460205,0.18938679,0.41342127,0.18635638
1,deeplabv3plus,157,0.986561600241863,0.040039062,0.38031168,0.26108262
1,deeplabv3plus,162,0.9876059756051344,0.086588542,0.41637547,0.26992368
1,deeplabv3plus,168,0.9891517230828147,0.109375,0.31632274,0.21417485
1,deeplabv3plus,171,0.9867322373880537,0.067871094,0.39532717,0.26101885
1,deeplabv3plus,177,0.9874432824588192,0.056640625,0.44933852,0.29438052
1,deeplabv3plus,185,0.9832525150170202,0.074628775,0.092365773,0.019123174
1,deeplabv3plus,192,0.9839312199099134,0.10898079,0.60224701,0.2459506
1,deeplabv3plus,196,0.9817140585585141,0.080383024,0.77232259,0.41372974
1,deeplabv3plus,199,0.9855589350435519,0.081705729,0.42453033,0.32270224
1,deeplabv3plus,410,0.9856313160634387,0.11132812,0.55276967,0.34635655
1,deeplabv3plus,414,0.9871806045232443,0.045874045,0.44637299,0.23086334
1,deeplabv3plus,417,0.9868040660251483,0.03125,0.37480675,0.26149491
1,deeplabv3plus,422,0.987368247806596,0.024274554,0.28322189,0.20824259
1,deeplabv3plus,431,0.9857163316933348,0.06328125,0.31979617,0.21590274
1,deeplabv3plus,433,0.9859181860093063,0.064030132,0.27764271,0.2389899
1,deeplabv3plus,436,0.9867829877382004,0.05859375,0.36858078,0.24294304
1,deeplabv3plus,437,0.9865615780890435,0.015299479,0.37408038,0.25660597
1,deeplabv3plus,439,0.9880052760291088,0.00083705357,0.32170217,0.14763058
1,deeplabv3plus,441,0.9866564202866812,0.010742188,0.25430502,0.18593491
1,deeplabv3plus,452,0.9872172792087088,0.11397378,0.8064507,0.41603807
1,deeplabv3plus,460,0.9831918373697459,0.051476295,0.14472667,0.018108395
1,deeplabv3plus,468,0.9818876260932875,0.15541285,1.1858773,0.55794307
1,deeplabv3plus,481,0.9864615911904091,0.01334232,0.73300358,0.39777564
1,deeplabv3plus,486,0.9861233019843405,0.041493787,0.54793069,0.35442545
1,deeplabv3plus,490,0.9887618708536267,0.13452697,0.75973659,0.37889844
1,deeplabv3plus,494,0.986550575364068,0.052176339,0.25177898,0.19051423
1,deeplabv3plus,495,0.9839062329678676,0.072123519,0.26449892,0.21066248
1,deeplabv3plus,496,0.9699339620944486,0.58379653,0.81785726,0.2275908
1,deeplabv3plus,497,0.9828644401285065,0.021907842,0.64915467,0.32187153
1,deeplabv3plus,514,0.9867998726445975,0.090494792,0.35298121,0.24540802
1,deeplabv3plus,519,0.9816814550740526,0.24790032,0.25172122,0.019834714
1,deeplabv3plus,522,0.9872984289352975,0.059570312,0.36586706,0.26205246
1,deeplabv3plus,526,0.9860833449548466,0.031901042,0.46802307,0.36067145
1,deeplabv3plus,533,0.9853389951550049,0.0067114094,0.67915688,0.42283775
1,deeplabv3plus,537,0.9875260323152693,0.0033482143,0.2780949,0.18882378
1,deeplabv3plus,541,0.9810910558785646,0.22355769,0.30706918,0.20670128
1,deeplabv3plus,542,0.9859384230693764,0.047363281,0.3838555,0.24757617
1,deeplabv3plus,546,0.9881076603227674,0.042317708,0.29898184,0.25624454
1,deeplabv3plus,555,0.984686017878856,0.07890625,0.36740631,0.25787131
1,deeplabv3plus,559,0.9832646587519349,0.043888315,0.3466481,0.20349163
1,deeplabv3plus,563,0.9862362285411364,0.04453125,0.380845,0.2827093
1,deeplabv3plus,570,0.9872300469471981,0.028320312,0.31400962,0.23917396
1,deeplabv3plus,575,0.9792110182246098,0.060709837,0.26906508,0.13340279
1,deeplabv3plus,584,0.9881974248914565,0.024414062,0.35109214,0.21850988
1,deeplabv3plus,589,0.9747535256039043,1.7886259,0.81706336,0.46781265
1,deeplabv3plus,591,0.9873512966529749,0.044727038,0.59512927,0.3353228
1,deeplabv3plus,592,0.9830010224939211,0.02996091,0.3618177,0.1556592
1,deeplabv3plus,627,0.9851338570989787,0.11889722,0.18140991,0.14131449
1,deeplabv3plus,635,0.9852220448774902,0.042578125,0.50761845,0.34517804
1,deeplabv3plus,642,0.9868453135661593,0.011962891,0.3769171,0.22203887
1,deeplabv3plus,643,0.9877229365396839,0.0092773438,0.40434049,0.28389559
1,deeplabv3plus,644,0.9878295205952803,0.05234375,0.36150826,0.23376258
1,deeplabv3plus,647,0.9866573080201917,0.014892578,0.34878432,0.24098059
1,deeplabv3plus,654,0.9839806176303898,0.029191617,0.022329665,0.046327933
1,deeplabv3plus,668,0.9873168388172113,0.046635051,0.017769975,0.041580139
1,deeplabv3plus,673,0.9829876812708825,0.015948259,0.59227071,0.30252501
1,deeplabv3plus,678,0.9878762334494622,0.05859375,0.28410022,0.20423081
1,deeplabv3plus,684,0.9817351067281522,0.041381869,0.57428772,0.30036977
1,deeplabv3plus,704,0.9830038588675059,0.027793069,0.03193918,0.050126072
1,deeplabv3plus,707,0.9857885440313038,0.01796875,0.39379854,0.27639105
1,deeplabv3plus,711,0.9869138326194219,0.072265625,0.48263689,0.35509754
1,deeplabv3plus,719,0.9879441585627069,0.0026855469,0.31216011,0.24187773
1,deeplabv3plus,729,0.9869012112721487,0.0234375,0.31722975,0.24107812
1,deeplabv3plus,733,0.9867612980983792,0.007421875,0.37918802,0.20001924
1,deeplabv3plus,734,0.9867704280149643,0.013671875,0.37108524,0.25326439
1,deeplabv3plus,738,0.9871365485747405,0.037109375,0.39761359,0.25918802
1,deeplabv3plus,739,0.9866695212481744,0.024345584,0.26010664,0.1869609
1,deeplabv3plus,755,0.9856764415953276,0.033203125,0.44165424,0.3147687
1,deeplabv3plus,756,0.9851886841281543,0.0036892361,0.31014428,0.20152666
1,deeplabv3plus,758,0.9872093209858716,0.0045572917,0.29056572,0.22884338
1,deeplabv3plus,760,0.954770885931146,2.1298703,0.2283107,0.22678055
1,deeplabv3plus,762,0.9849558730422341,0.021159471,0.038553295,0.014244348
1,deeplabv3plus,772,0.9872652986962188,0.010881696,0.31748538,0.19186135
1,deeplabv3plus,773,0.9881867017412702,0.057128906,0.25034612,0.1956771
1,deeplabv3plus,778,0.9865279997342145,0.0078125,0.29788567,0.2279536
1,deeplabv3plus,789,0.9877737529283412,0.0085449219,0.34697518,0.23494587
1,deeplabv3plus,791,0.9830082957351046,0.12560035,0.18176427,0.16818246
1,deeplabv3plus,796,0.9855748097788021,0.026611328,0.38301872,0.25468643
1,deeplabv3plus,797,0.9820551281861339,0.063155337,0.48994405,0.21550698
1,deeplabv3plus,798,0.9863184325500837,0.098828125,0.28156313,0.15249413
1,deeplabv3plus,801,0.9859025136262722,0.013671875,0.35972686,0.23344175
1,deeplabv3plus,803,0.9868469015785877,0.0734375,0.50854814,0.27826139
1,deeplabv3plus,805,0.9830484044813733,0.024732815,0.31280544,0.26898329
1,deeplabv3plus,809,0.9863729935199272,0.031738281,0.30926502,0.20922027
1,deeplabv3plus,815,0.9823246087264793,0.23342255,1.0523751,0.29056383
1,hrnet,10,0.981394826982463,1.0158686,0.15264195,0.11778586
1,hrnet,15,0.9885309267442646,0.07022608,0.38639119,0.20737719
1,hrnet,17,0.9920674375870946,0.034142339,0.55056485,0.17016589
1,hrnet,21,0.9896218385207991,0.0065917969,0.28875589,0.19447815
1,hrnet,23,0.9900666270215718,0.0012207031,0.26627537,0.1645019
1,hrnet,27,0.9899295943493908,0.0047433036,0.32013483,0.18678921
1,hrnet,30,0.9896453034048367,0.027832031,0.17642249,0.15127257
1,hrnet,32,0.9895163748651512,0.020507812,0.23260881,0.14479192
1,hrnet,43,0.9892567110299747,0.068359375,0.19705547,0.15600949
1,hrnet,45,0.9888006529167602,0.0093315972,0.16567538,0.1033249
1,hrnet,48,0.9906573218908129,0.0090332031,0.1988465,0.11019172
1,hrnet,51,0.6757038326236677,9.7704722,10.864036,8.070504
1,hrnet,57,0.9887687699338232,0.037326389,0.19109206,0.1036448
1,hrnet,59,0.9960489646158958,0.032226562,0.23615574,0.11389676
1,hrnet,60,0.9970695078342322,0.08984375,0.53562329,0.2861624
1,hrnet,67,0.978690498910189,1.8037309,0.051804975,0.029489731
1,hrnet,69,0.9903933583704365,0.049479167,0.2685925,0.18096759
1,hrnet,70,0.9895424120878361,0.019696507,0.25830044,0.18981968
1,hrnet,76,0.9881175734820227,0.068324229,0.22666938,0.08168728
1,hrnet,79,0.9873043293053618,0.058815496,0.26721522,0.1159776
1,hrnet,82,0.989298030459221,0.0421875,0.23853049,0.14322864
1,hrnet,88,0.9934620008007257,0.048828125,0.26143285,0.21430582
1,hrnet,98,0.989469619852119,0.041015625,0.34250267,0.23373121
1,hrnet,101,0.9920427975063449,0.018066406,0.16309033,0.12984295
1,hrnet,116,0.9829272851870668,0.0571185,0.54388728,0.23393762
1,hrnet,121,0.9893961389673954,0.040039062,0.22968878,0.1687298
1,hrnet,124,0.9857235183486642,0.0007044884,0.16447063,0.14355126
1,hrnet,136,0.9869937755918997,0.0426779,0.099407714,0.014782955
1,hrnet,140,0.9906215855281105,0.022949219,0.18620466,0.12678598
1,hrnet,143,0.990032993751858,0.032924107,0.24179442,0.13016405
1,hrnet,150,0.9878971752762972,0.020447239,0.51644742,0.25388662
1,hrnet,152,0.989945408877998,0.053177847,0.052139713,0.091714376
1,hrnet,154,0.9908092583198252,0.29617412,0.20867023,0.12199883
1,hrnet,157,0.9899359838678194,0.016113281,0.21556907,0.14897481
1,hrnet,162,0.9903152282774905,0.051757812,0.2035138,0.14264491
1,hrnet,168,0.9912344066888128,0.020833333,0.2551112,0.14168271
1,hrnet,171,0.9900220584207933,0.03125,0.25055345,0.13062229
1,hrnet,177,0.9902940944086264,0.019287109,0.29380023,0.19538355
1,hrnet,185,0.9876757117269317,0.012892155,0.1084096,0.048854849
1,hrnet,192,0.9883184068524159,0.10800271,0.17959989,0.0089970334
1,hrnet,196,0.9849381120433154,0.097297487,0.53181717,0.28075391
1,hrnet,199,0.9895066105009055,0.0052083333,0.23921651,0.17206013
1,hrnet,410,0.9897077465186718,0.040039062,0.33567263,0.21072036
1,hrnet,414,0.9904837430602772,0.0025609337,0.22558383,0.11748118
1,hrnet,417,0.9890575238261464,0.064453125,0.28767644,0.18179502
1,hrnet,422,0.9897579974851867,0.015066964,0.2368078,0.13959636
1,hrnet,431,0.989507814142941,0.048828125,0.18460298,0.11535838
1,hrnet,433,0.9899058176727165,0.032485876,0.16857851,0.11878669
1,hrnet,436,0.9898366296159211,0.017822266,0.19265836,0.14639594
1,hrnet,437,0.9894806454448554,0.0013020833,0.25203253,0.1743627
1,hrnet,439,0.9903596716363853,0.036830357,0.23897331,0.07297548
1,hrnet,441,0.989763201155441,0.0078125,0.1500188,0.12310957
1,hrnet,452,0.9905093239348988,0.04420817,0.42959838,0.26294063
1,hrnet,460,0.9879540631623799,0.029047397,0.24010535,0.045866309
1,hrnet,468,0.9865979656659816,0.026021506,0.74270116,0.3996423
